label,pressure£¨bar£©,CH4,CO2,C2H6,C3H8,iC4,N2,H2S,nC4,Na(wt%),K(wt%),Ca(wt%),Mg(wt%),CL(wt%),NH4(wt%),temperature(K)
1,344.4,94.6,0,5.4,0,0,0,0,0,0,0,0,0,0,0,296.6
1,242.4,94.6,0,5.4,0,0,0,0,0,0,0,0,0,0,0,293.6
1,104.5,94.6,0,5.4,0,0,0,0,0,0,0,0,0,0,0,287.9
1,69.3,94.6,0,5.4,0,0,0,0,0,0,0,0,0,0,0,284.9
1,685.7,80.9,0,19.1,0,0,0,0,0,0,0,0,0,0,0,304.1
1,619.5,80.9,0,19.1,0,0,0,0,0,0,0,0,0,0,0,303.1
1,486.4,80.9,0,19.1,0,0,0,0,0,0,0,0,0,0,0,301.3
1,356.1,80.9,0,19.1,0,0,0,0,0,0,0,0,0,0,0,299
1,234.8,80.9,0,19.1,0,0,0,0,0,0,0,0,0,0,0,296.4
1,138.9,80.9,0,19.1,0,0,0,0,0,0,0,0,0,0,0,293.3
1,104.5,80.9,0,19.1,0,0,0,0,0,0,0,0,0,0,0,291.7
1,70,80.9,0,19.1,0,0,0,0,0,0,0,0,0,0,0,288.8
1,18.1,1.6,0,98.4,0,0,0,0,0,0,0,0,0,0,0,283.9
1,23.1,1.6,0,98.4,0,0,0,0,0,0,0,0,0,0,0,285.7
1,27.1,1.6,0,98.4,0,0,0,0,0,0,0,0,0,0,0,286.6
1,30.8,1.6,0,98.4,0,0,0,0,0,0,0,0,0,0,0,287.8
1,9.9,4.7,0,95.3,0,0,0,0,0,0,0,0,0,0,0,279.4
1,13.4,4.7,0,95.3,0,0,0,0,0,0,0,0,0,0,0,281.5
1,17.1,4.7,0,95.3,0,0,0,0,0,0,0,0,0,0,0,283.3
1,21.7,4.7,0,95.3,0,0,0,0,0,0,0,0,0,0,0,285.3
1,25.1,4.7,0,95.3,0,0,0,0,0,0,0,0,0,0,0,286.4
1,29.9,4.7,0,95.3,0,0,0,0,0,0,0,0,0,0,0,287.6
1,14.2,17.7,0,82.3,0,0,0,0,0,0,0,0,0,0,0,281.6
1,21.4,17.7,0,82.3,0,0,0,0,0,0,0,0,0,0,0,284.8
1,26.6,17.7,0,82.3,0,0,0,0,0,0,0,0,0,0,0,286.2
1,30,17.7,0,82.3,0,0,0,0,0,0,0,0,0,0,0,287
1,2.72,36.2,0,0,63.8,0,0,0,0,0,0,0,0,0,0,274.8
1,4.36,36.2,0,0,63.8,0,0,0,0,0,0,0,0,0,0,277.6
1,6.87,36.2,0,0,63.8,0,0,0,0,0,0,0,0,0,0,280.4
1,3.65,71.2,0,0,28.8,0,0,0,0,0,0,0,0,0,0,274.8
1,5.38,71.2,0,0,28.8,0,0,0,0,0,0,0,0,0,0,277.6
1,8,71.2,0,0,28.8,0,0,0,0,0,0,0,0,0,0,280.4
1,8,71.2,0,0,28.8,0,0,0,0,0,0,0,0,0,0,280.4
1,11.51,71.2,0,0,28.8,0,0,0,0,0,0,0,0,0,0,283.2
1,5.52,88.3,0,0,11.7,0,0,0,0,0,0,0,0,0,0,274.8
1,7.79,88.3,0,0,11.7,0,0,0,0,0,0,0,0,0,0,277.6
1,11.1,88.3,0,0,11.7,0,0,0,0,0,0,0,0,0,0,280.4
1,15.58,88.3,0,0,11.7,0,0,0,0,0,0,0,0,0,0,283.2
1,8.14,95.2,0,0,4.8,0,0,0,0,0,0,0,0,0,0,274.8
1,11.38,95.2,0,0,4.8,0,0,0,0,0,0,0,0,0,0,277.6
1,15.86,95.2,0,0,4.8,0,0,0,0,0,0,0,0,0,0,280.4
1,11.51,97.4,0,0,2.6,0,0,0,0,0,0,0,0,0,0,274.8
1,15.93,97.4,0,0,2.6,0,0,0,0,0,0,0,0,0,0,277.6
1,21.93,97.4,0,0,2.6,0,0,0,0,0,0,0,0,0,0,280.4
1,30.13,97.4,0,0,2.6,0,0,0,0,0,0,0,0,0,0,283.2
1,16.27,99,0,0,1,0,0,0,0,0,0,0,0,0,0,274.8
1,22.24,99,0,0,1,0,0,0,0,0,0,0,0,0,0,277.6
1,22.55,99,0,0,1,0,0,0,0,0,0,0,0,0,0,277.6
1,31.23,99,0,0,1,0,0,0,0,0,0,0,0,0,0,280.4
1,43.58,99,0,0,1,0,0,0,0,0,0,0,0,0,0,283.1
1,69.3,96.5,0,0,3.5,0,0,0,0,0,0,0,0,0,0,290.5
1,624.7,96.5,0,0,3.5,0,0,0,0,0,0,0,0,0,0,303.7
1,689.8,96.5,0,0,3.5,0,0,0,0,0,0,0,0,0,0,304.4
1,345.1,96.5,0,0,3.5,0,0,0,0,0,0,0,0,0,0,299.1
1,208.6,96.5,0,0,3.5,0,0,0,0,0,0,0,0,0,0,296.6
1,483.7,96.5,0,0,3.5,0,0,0,0,0,0,0,0,0,0,301.6
1,138.9,96.5,0,0,3.5,0,0,0,0,0,0,0,0,0,0,294.5
1,69.3,96.5,0,0,3.5,0,0,0,0,0,0,0,0,0,0,290.7
1,74.1,94.5,0,0,5.5,0,0,0,0,0,0,0,0,0,0,293.1
1,345.8,94.5,0,0,5.5,0,0,0,0,0,0,0,0,0,0,300.6
1,483.7,94.5,0,0,5.5,0,0,0,0,0,0,0,0,0,0,302.7
1,622.3,94.5,0,0,5.5,0,0,0,0,0,0,0,0,0,0,304.9
1,236.2,94.5,0,0,5.5,0,0,0,0,0,0,0,0,0,0,298.5
1,138.9,94.5,0,0,5.5,0,0,0,0,0,0,0,0,0,0,296.2
1,2.63,23.75,0,0,76.25,0,0,0,0,0,0,0,0,0,0,274.9
1,3.5,23.75,0,0,76.25,0,0,0,0,0,0,0,0,0,0,276.4
1,4.43,23.75,0,0,76.25,0,0,0,0,0,0,0,0,0,0,277.8
1,5.6,23.75,0,0,76.25,0,0,0,0,0,0,0,0,0,0,279.1
1,6.89,23.75,0,0,76.25,0,0,0,0,0,0,0,0,0,0,280.2
1,2.7,37.1,0,0,62.9,0,0,0,0,0,0,0,0,0,0,274.4
1,3.43,37.1,0,0,62.9,0,0,0,0,0,0,0,0,0,0,275.9
1,4.19,37.1,0,0,62.9,0,0,0,0,0,0,0,0,0,0,277.1
1,5.36,37.1,0,0,62.9,0,0,0,0,0,0,0,0,0,0,278.6
1,6.91,37.1,0,0,62.9,0,0,0,0,0,0,0,0,0,0,280.2
1,9.45,37.1,0,0,62.9,0,0,0,0,0,0,0,0,0,0,282.3
1,6.6,0.72,0,0,99.28,0,0,0,0,0,0,0,0,0,0,279.6
1,6.6,0.72,0,0,99.28,0,0,0,0,0,0,0,0,0,0,279.6
1,30.3,0.72,0,0,99.28,0,0,0,0,0,0,0,0,0,0,279.8
1,67,0.72,0,0,99.28,0,0,0,0,0,0,0,0,0,0,279.9
1,103,0.72,0,0,99.28,0,0,0,0,0,0,0,0,0,0,280
1,153,0.72,0,0,99.28,0,0,0,0,0,0,0,0,0,0,280.2
1,7.4,0.92,0,0,99.08,0,0,0,0,0,0,0,0,0,0,280.4
1,18.3,0.92,0,0,99.08,0,0,0,0,0,0,0,0,0,0,280.5
1,31.7,0.92,0,0,99.08,0,0,0,0,0,0,0,0,0,0,280.6
1,69.9,0.92,0,0,99.08,0,0,0,0,0,0,0,0,0,0,280.7
1,110,0.92,0,0,99.08,0,0,0,0,0,0,0,0,0,0,280.9
1,154,0.92,0,0,99.08,0,0,0,0,0,0,0,0,0,0,281.1
1,9.49,2.2,0,0,97.8,0,0,0,0,0,0,0,0,0,0,282.2
1,17.6,2.2,0,0,97.8,0,0,0,0,0,0,0,0,0,0,282.4
1,31.7,2.2,0,0,97.8,0,0,0,0,0,0,0,0,0,0,282.6
1,60,2.2,0,0,97.8,0,0,0,0,0,0,0,0,0,0,282.9
1,13.4,4.46,0,0,95.54,0,0,0,0,0,0,0,0,0,0,284.9
1,20.6,4.46,0,0,95.54,0,0,0,0,0,0,0,0,0,0,285.1
1,36.1,4.46,0,0,95.54,0,0,0,0,0,0,0,0,0,0,285.3
1,65.9,4.46,0,0,95.54,0,0,0,0,0,0,0,0,0,0,285.7
1,101.4,4.46,0,0,95.54,0,0,0,0,0,0,0,0,0,0,286.2
1,143.3,4.46,0,0,95.54,0,0,0,0,0,0,0,0,0,0,286.7
1,20.3,7.8,0,0,92.2,0,0,0,0,0,0,0,0,0,0,288
1,28.1,7.8,0,0,92.2,0,0,0,0,0,0,0,0,0,0,288
1,48,7.8,0,0,92.2,0,0,0,0,0,0,0,0,0,0,288.3
1,73.6,7.8,0,0,92.2,0,0,0,0,0,0,0,0,0,0,288.7
1,115,7.8,0,0,92.2,0,0,0,0,0,0,0,0,0,0,289.3
1,153.4,7.8,0,0,92.2,0,0,0,0,0,0,0,0,0,0,289.8
1,27.1,13.7,0,0,86.3,0,0,0,0,0,0,0,0,0,0,290.2
1,33.6,13.7,0,0,86.3,0,0,0,0,0,0,0,0,0,0,290.4
1,63.6,13.7,0,0,86.3,0,0,0,0,0,0,0,0,0,0,290.9
1,93.8,13.7,0,0,86.3,0,0,0,0,0,0,0,0,0,0,291.6
1,103.9,13.7,0,0,86.3,0,0,0,0,0,0,0,0,0,0,291.7
1,131.3,13.7,0,0,86.3,0,0,0,0,0,0,0,0,0,0,292.1
1,49.6,25.7,0,0,74.3,0,0,0,0,0,0,0,0,0,0,294.2
1,52.6,25.7,0,0,74.3,0,0,0,0,0,0,0,0,0,0,294.2
1,78.1,25.7,0,0,74.3,0,0,0,0,0,0,0,0,0,0,294.8
1,108.2,25.7,0,0,74.3,0,0,0,0,0,0,0,0,0,0,295.6
1,138,25.7,0,0,74.3,0,0,0,0,0,0,0,0,0,0,296.4
1,170.6,25.7,0,0,74.3,0,0,0,0,0,0,0,0,0,0,297.2
1,81,48.23,0,0,51.77,0,0,0,0,0,0,0,0,0,0,297
1,84.3,48.23,0,0,51.77,0,0,0,0,0,0,0,0,0,0,297.1
1,139.9,48.23,0,0,51.77,0,0,0,0,0,0,0,0,0,0,298.7
1,174.9,48.23,0,0,51.77,0,0,0,0,0,0,0,0,0,0,299.7
1,91.6,56.35,0,0,43.65,0,0,0,0,0,0,0,0,0,0,297.6
1,104.3,56.35,0,0,43.65,0,0,0,0,0,0,0,0,0,0,298.1
1,131.8,56.35,0,0,43.65,0,0,0,0,0,0,0,0,0,0,299
1,153.8,56.35,0,0,43.65,0,0,0,0,0,0,0,0,0,0,299.7
1,93.8,59.4,0,0,40.6,0,0,0,0,0,0,0,0,0,0,297.6
1,107.1,59.4,0,0,40.6,0,0,0,0,0,0,0,0,0,0,298.2
1,126.2,59.4,0,0,40.6,0,0,0,0,0,0,0,0,0,0,298.9
1,145.3,59.4,0,0,40.6,0,0,0,0,0,0,0,0,0,0,299.4
1,172.9,59.4,0,0,40.6,0,0,0,0,0,0,0,0,0,0,300.2
1,95.6,65.1,0,0,34.9,0,0,0,0,0,0,0,0,0,0,297.7
1,106,65.1,0,0,34.9,0,0,0,0,0,0,0,0,0,0,298
1,138.9,65.1,0,0,34.9,0,0,0,0,0,0,0,0,0,0,298.9
1,171.3,65.1,0,0,34.9,0,0,0,0,0,0,0,0,0,0,300.1
1,6.72,90.3,0,0,9.7,0,0,0,0,0,0,0,0,0,0,275.15
1,4.24,76.5,0,0,23.5,0,0,0,0,0,0,0,0,0,0,275.15
1,3.93,72.7,0,0,27.3,0,0,0,0,0,0,0,0,0,0,275.15
1,3.65,70,0,0,30,0,0,0,0,0,0,0,0,0,0,275.15
1,2.79,36.6,0,0,63.4,0,0,0,0,0,0,0,0,0,0,275.15
1,2.69,35.2,0,0,64.8,0,0,0,0,0,0,0,0,0,0,275.15
1,2.45,19,0,0,81,0,0,0,0,0,0,0,0,0,0,275.15
1,2.45,8.3,0,0,91.7,0,0,0,0,0,0,0,0,0,0,275.15
1,2.45,8.1,0,0,91.9,0,0,0,0,0,0,0,0,0,0,275.15
1,2.45,5.4,0,0,94.6,0,0,0,0,0,0,0,0,0,0,275.15
1,2.45,4.6,0,0,95.4,0,0,0,0,0,0,0,0,0,0,275.15
1,2.45,3.7,0,0,96.3,0,0,0,0,0,0,0,0,0,0,275.15
1,2.45,2.1,0,0,97.9,0,0,0,0,0,0,0,0,0,0,275.15
1,44.95,100,0,0,0,0,0,0,0,0,0,0,0,0,0,278.15
1,13.06,95.6,0,0,4.4,0,0,0,0,0,0,0,0,0,0,278.15
1,11.44,94.7,0,0,5.3,0,0,0,0,0,0,0,0,0,0,278.15
1,8.48,89.4,0,0,10.6,0,0,0,0,0,0,0,0,0,0,278.15
1,4.96,53,0,0,47,0,0,0,0,0,0,0,0,0,0,278.15
1,4.89,51,0,0,49,0,0,0,0,0,0,0,0,0,0,278.15
1,4.79,50.2,0,0,49.8,0,0,0,0,0,0,0,0,0,0,278.15
1,4.75,46.8,0,0,53.2,0,0,0,0,0,0,0,0,0,0,278.15
1,4.79,41.2,0,0,58.8,0,0,0,0,0,0,0,0,0,0,278.15
1,4.58,39.4,0,0,60.6,0,0,0,0,0,0,0,0,0,0,278.15
1,4.58,39,0,0,61,0,0,0,0,0,0,0,0,0,0,278.15
1,4.79,3,0,0,97,0,0,0,0,0,0,0,0,0,0,278.15
1,4.8,2.6,0,0,97.4,0,0,0,0,0,0,0,0,0,0,278.15
1,13.24,98.9,0,0,0,1.1,0,0,0,0,0,0,0,0,0,274.8
1,18.41,98.9,0,0,0,1.1,0,0,0,0,0,0,0,0,0,277.6
1,476.8,98.6,0,0,0,1.4,0,0,0,0,0,0,0,0,0,300
1,336.1,98.6,0,0,0,1.4,0,0,0,0,0,0,0,0,0,297.6
1,210.6,98.6,0,0,0,1.4,0,0,0,0,0,0,0,0,0,295.2
1,491.3,98.6,0,0,0,1.4,0,0,0,0,0,0,0,0,0,299.9
1,67.9,98.6,0,0,0,1.4,0,0,0,0,0,0,0,0,0,288.6
1,622.3,98.6,0,0,0,1.4,0,0,0,0,0,0,0,0,0,302.1
1,67.2,95.4,0,0,0,4.6,0,0,0,0,0,0,0,0,0,294.3
1,67.2,95.4,0,0,0,4.6,0,0,0,0,0,0,0,0,0,293.8
1,138.9,95.4,0,0,0,4.6,0,0,0,0,0,0,0,0,0,296.5
1,139.6,95.4,0,0,0,4.6,0,0,0,0,0,0,0,0,0,297.1
1,483.7,95.4,0,0,0,4.6,0,0,0,0,0,0,0,0,0,302.6
1,633.3,95.4,0,0,0,4.6,0,0,0,0,0,0,0,0,0,305
1,238.2,95.4,0,0,0,4.6,0,0,0,0,0,0,0,0,0,298.3
1,139.6,95.4,0,0,0,4.6,0,0,0,0,0,0,0,0,0,296.7
1,105.8,95.4,0,0,0,4.6,0,0,0,0,0,0,0,0,0,295.3
1,76.9,95.4,0,0,0,4.6,0,0,0,0,0,0,0,0,0,294.6
1,20.8,99.77,0,0,0,0.23,0,0,0,0,0,0,0,0,0,275.2
1,34.4,99.77,0,0,0,0.23,0,0,0,0,0,0,0,0,0,279.7
1,60.1,99.73,0,0,0,0.27,0,0,0,0,0,0,0,0,0,284.6
1,96.9,99.63,0,0,0,0.37,0,0,0,0,0,0,0,0,0,288
1,18.1,99.6,0,0,0,0.4,0,0,0,0,0,0,0,0,0,276.2
1,55.9,99.57,0,0,0,0.43,0,0,0,0,0,0,0,0,0,285.3
1,35,99.55,0,0,0,0.45,0,0,0,0,0,0,0,0,0,282
1,31.5,99.54,0,0,0,0.46,0,0,0,0,0,0,0,0,0,280.9
1,54.8,99.46,0,0,0,0.54,0,0,0,0,0,0,0,0,0,286.2
1,10.8,97.5,0,0,0,2.5,0,0,0,0,0,0,0,0,0,277.8
1,13.9,97.5,0,0,0,2.5,0,0,0,0,0,0,0,0,0,279.8
1,21.5,97.5,0,0,0,2.5,0,0,0,0,0,0,0,0,0,283.3
1,27.4,97.5,0,0,0,2.5,0,0,0,0,0,0,0,0,0,285.2
1,34.5,97.5,0,0,0,2.5,0,0,0,0,0,0,0,0,0,287.2
1,45.6,97.5,0,0,0,2.5,0,0,0,0,0,0,0,0,0,289.3
1,100.7,97.5,0,0,0,2.5,0,0,0,0,0,0,0,0,0,293.6
1,5.05,94,0,0,0,6,0,0,0,0,0,0,0,0,0,274.8
1,10.1,94,0,0,0,6,0,0,0,0,0,0,0,0,0,280.4
1,16.9,94,0,0,0,6,0,0,0,0,0,0,0,0,0,284.5
1,12.7,99.18,0,0,0,0.82,0,0,0,0,0,0,0,0,0,275.4
1,21.9,99.18,0,0,0,0.82,0,0,0,0,0,0,0,0,0,280
1,33.4,99.18,0,0,0,0.82,0,0,0,0,0,0,0,0,0,283.5
1,59,99.18,0,0,0,0.82,0,0,0,0,0,0,0,0,0,287.4
1,100.4,99.18,0,0,0,0.82,0,0,0,0,0,0,0,0,0,290.9
1,9.5,98.8,0,0,0,1.2,0,0,0,0,0,0,0,0,0,274.4
1,13.9,98.8,0,0,0,1.2,0,0,0,0,0,0,0,0,0,277.7
1,18,98.8,0,0,0,1.2,0,0,0,0,0,0,0,0,0,279.9
1,27,98.8,0,0,0,1.2,0,0,0,0,0,0,0,0,0,283.2
1,34.7,98.8,0,0,0,1.2,0,0,0,0,0,0,0,0,0,284.9
1,48.8,98.8,0,0,0,1.2,0,0,0,0,0,0,0,0,0,287.5
1,69.5,98.8,0,0,0,1.2,0,0,0,0,0,0,0,0,0,290
1,7.03,97.5,0,0,0,2.5,0,0,0,0,0,0,0,0,0,274.4
1,28.2,94,0,0,0,6,0,0,0,0,0,0,0,0,0,288.5
1,3.04,84.8,0,0,0,15.2,0,0,0,0,0,0,0,0,0,274
1,5.64,84.8,0,0,0,15.2,0,0,0,0,0,0,0,0,0,278.9
1,10.3,84.8,0,0,0,15.2,0,0,0,0,0,0,0,0,0,283.4
1,20.3,84.8,0,0,0,15.2,0,0,0,0,0,0,0,0,0,288.9
1,2.08,71.4,0,0,0,28.6,0,0,0,0,0,0,0,0,0,273.9
1,3.56,71.4,0,0,0,28.6,0,0,0,0,0,0,0,0,0,277.2
1,4.77,71.4,0,0,0,28.6,0,0,0,0,0,0,0,0,0,279.2
1,6.02,71.4,0,0,0,28.6,0,0,0,0,0,0,0,0,0,280.8
1,7.86,71.4,0,0,0,28.6,0,0,0,0,0,0,0,0,0,282.7
1,1.59,36.4,0,0,0,63.6,0,0,0,0,0,0,0,0,0,273.8
1,2.21,36.4,0,0,0,63.6,0,0,0,0,0,0,0,0,0,275.5
1,2.84,36.4,0,0,0,63.6,0,0,0,0,0,0,0,0,0,276.9
1,2.54,34.9,0,0,0,65.1,0,0,0,0,0,0,0,0,0,277
1,4.27,55.5,0,0,0,44.5,0,0,0,0,0,0,0,0,0,279.6
1,7.03,68.7,0,0,0,31.3,0,0,0,0,0,0,0,0,0,282.3
1,10.3,76.2,0,0,0,23.8,0,0,0,0,0,0,0,0,0,284.7
1,15.4,81.8,0,0,0,18.2,0,0,0,0,0,0,0,0,0,287.5
1,27,86.2,0,0,0,13.8,0,0,0,0,0,0,0,0,0,290.8
1,29.7,86.5,0,0,0,13.5,0,0,0,0,0,0,0,0,0,291.5
1,39.9,87.8,0,0,0,12.2,0,0,0,0,0,0,0,0,0,293.2
1,41,88,0,0,0,12,0,0,0,0,0,0,0,0,0,293.3
1,55.6,88.8,0,0,0,11.2,0,0,0,0,0,0,0,0,0,294.8
1,57.6,89,0,0,0,11,0,0,0,0,0,0,0,0,0,295.3
1,99.9,85,0,0,0,15,0,0,0,0,0,0,0,0,0,298
1,30.99,100,0,0,0,0,0,0,0,0,0,0,0,0,0,274.35
1,8.41,94.9,0,0,0,5.1,0,0,0,0,0,0,0,0,0,274.35
1,4.61,91.9,0,0,0,8.1,0,0,0,0,0,0,0,0,0,274.35
1,2.34,72.5,0,0,0,27.5,0,0,0,0,0,0,0,0,0,274.35
1,2.1,63.2,0,0,0,36.8,0,0,0,0,0,0,0,0,0,274.35
1,1.56,31.3,0,0,0,68.7,0,0,0,0,0,0,0,0,0,274.35
1,1.36,17.2,0,0,0,82.8,0,0,0,0,0,0,0,0,0,274.35
1,1.34,15,0,0,0,85,0,0,0,0,0,0,0,0,0,274.35
1,1.33,12.4,0,0,0,87.6,0,0,0,0,0,0,0,0,0,274.35
1,1.32,9.1,0,0,0,90.9,0,0,0,0,0,0,0,0,0,274.35
1,1.31,8.6,0,0,0,91.4,0,0,0,0,0,0,0,0,0,274.35
1,1.31,8.6,0,0,0,91.4,0,0,0,0,0,0,0,0,0,274.35
1,1.31,7.6,0,0,0,92.4,0,0,0,0,0,0,0,0,0,274.35
1,1.31,7.3,0,0,0,92.7,0,0,0,0,0,0,0,0,0,274.35
1,1.29,6.6,0,0,0,93.4,0,0,0,0,0,0,0,0,0,274.35
1,1.29,5.6,0,0,0,94.4,0,0,0,0,0,0,0,0,0,274.35
1,1.29,5.1,0,0,0,94.9,0,0,0,0,0,0,0,0,0,274.35
1,1.27,4.8,0,0,0,95.2,0,0,0,0,0,0,0,0,0,274.35
1,1.29,3.6,0,0,0,96.4,0,0,0,0,0,0,0,0,0,274.35
1,1.28,0,0,0,0,100,0,0,0,0,0,0,0,0,0,274.35
1,20.48,97.4,0,0,0,0,0,0,2.6,0,0,0,0,0,0,274.8
1,28.75,97.4,0,0,0,0,0,0,2.6,0,0,0,0,0,0,277.6
1,40.61,97.4,0,0,0,0,0,0,2.6,0,0,0,0,0,0,280.4
1,21.65,97.5,0,0,0,0,0,0,2.5,0,0,0,0,0,0,274.8
1,30.75,99.2,0,0,0,0,0,0,0.8,0,0,0,0,0,0,274.8
1,40.75,99.2,0,0,0,0,0,0,0.8,0,0,0,0,0,0,277.6
1,76.9,97.4,0,0,0,0,0,0,2.6,0,0,0,0,0,0,285
1,124.5,97.4,0,0,0,0,0,0,2.6,0,0,0,0,0,0,287.7
1,345.8,97.4,0,0,0,0,0,0,2.6,0,0,0,0,0,0,295.7
1,659.5,97.4,0,0,0,0,0,0,2.6,0,0,0,0,0,0,301.1
1,90.7,97.4,0,0,0,0,0,0,2.6,0,0,0,0,0,0,285.7
1,57.6,97.4,0,0,0,0,0,0,2.6,0,0,0,0,0,0,282.5
1,106.5,94.7,0,0,0,0,0,0,5.3,0,0,0,0,0,0,287.5
1,238.9,94.7,0,0,0,0,0,0,5.3,0,0,0,0,0,0,292.4
1,341.6,94.7,0,0,0,0,0,0,5.3,0,0,0,0,0,0,295.1
1,482.3,94.7,0,0,0,0,0,0,5.3,0,0,0,0,0,0,297.9
1,616.1,94.7,0,0,0,0,0,0,5.3,0,0,0,0,0,0,300.1
1,684.3,94.7,0,0,0,0,0,0,5.3,0,0,0,0,0,0,301.1
1,179.6,94.7,0,0,0,0,0,0,5.3,0,0,0,0,0,0,290.3
1,138.9,94.7,0,0,0,0,0,0,5.3,0,0,0,0,0,0,288.8
1,106.5,94.7,0,0,0,0,0,0,5.3,0,0,0,0,0,0,287.6
1,86.9,94.7,0,0,0,0,0,0,5.3,0,0,0,0,0,0,286.6
1,70,94.7,0,0,0,0,0,0,5.3,0,0,0,0,0,0,285.3
1,38.2,98.36,0,0,0,0,0,0,1.64,0,0,0,0,0,0,279.4
1,66.5,98.36,0,0,0,0,0,0,1.64,0,0,0,0,0,0,283.4
1,120.6,98.36,0,0,0,0,0,0,1.64,0,0,0,0,0,0,287.4
1,137.2,98.36,0,0,0,0,0,0,1.64,0,0,0,0,0,0,288.5
1,23,97.52,0,0,0,0,0,0,2.48,0,0,0,0,0,0,276.4
1,35.9,97.52,0,0,0,0,0,0,2.48,0,0,0,0,0,0,279.7
1,51.3,97.52,0,0,0,0,0,0,2.48,0,0,0,0,0,0,282.4
1,74.7,97.52,0,0,0,0,0,0,2.48,0,0,0,0,0,0,284.75
1,104,97.52,0,0,0,0,0,0,2.48,0,0,0,0,0,0,286.4
1,21.5,96.09,0,0,0,0,0,0,3.91,0,0,0,0,0,0,276.91
1,31.4,96.09,0,0,0,0,0,0,3.91,0,0,0,0,0,0,279.74
1,50.9,96.09,0,0,0,0,0,0,3.91,0,0,0,0,0,0,283.12
1,81.6,96.09,0,0,0,0,0,0,3.91,0,0,0,0,0,0,285.95
1,110.5,96.09,0,0,0,0,0,0,3.91,0,0,0,0,0,0,287.55
1,20.5,94.18,0,0,0,0,0,0,5.82,0,0,0,0,0,0,277.99
1,32.9,94.18,0,0,0,0,0,0,5.82,0,0,0,0,0,0,281.43
1,10.46,0,0,0,0,0,0,0,100,0,0,0,0,0,0,273.3
1,10.73,0,0,0,0,0,0,0,100,0,0,0,0,0,0,273.8
1,13.42,0,0,0,0,0,0,0,100,0,0,0,0,0,0,275.1
1,15.04,0,0,0,0,0,0,0,100,0,0,0,0,0,0,275.9
1,17.22,0,0,0,0,0,0,0,100,0,0,0,0,0,0,276.8
1,12.4,8.7,0,0,0,0,0,0,91.3,0,0,0,0,0,0,275
1,34.1,8.7,0,0,0,0,0,0,91.3,0,0,0,0,0,0,275.6
1,60.1,8.7,0,0,0,0,0,0,91.3,0,0,0,0,0,0,275.7
1,100.6,8.7,0,0,0,0,0,0,91.3,0,0,0,0,0,0,276.3
1,128.2,8.7,0,0,0,0,0,0,91.3,0,0,0,0,0,0,276.7
1,23.9,15.7,0,0,0,0,0,0,84.3,0,0,0,0,0,0,279.4
1,36.1,15.7,0,0,0,0,0,0,84.3,0,0,0,0,0,0,279.5
1,42.7,15.7,0,0,0,0,0,0,84.3,0,0,0,0,0,0,279.8
1,67.6,15.7,0,0,0,0,0,0,84.3,0,0,0,0,0,0,280
1,90.9,15.7,0,0,0,0,0,0,84.3,0,0,0,0,0,0,280.6
1,34.5,21.8,0,0,0,0,0,0,78.2,0,0,0,0,0,0,281.8
1,52.3,21.8,0,0,0,0,0,0,78.2,0,0,0,0,0,0,282.1
1,74,87.3,0,0,0,0,12.7,0,0,0,0,0,0,0,0,282.8
1,93.1,87.3,0,0,0,0,12.7,0,0,0,0,0,0,0,0,284.6
1,145.2,87.3,0,0,0,0,12.7,0,0,0,0,0,0,0,0,287.7
1,174.9,87.3,0,0,0,0,12.7,0,0,0,0,0,0,0,0,290.4
1,195.3,87.3,0,0,0,0,12.7,0,0,0,0,0,0,0,0,291
1,199.9,87.3,0,0,0,0,12.7,0,0,0,0,0,0,0,0,291.5
1,229.4,87.3,0,0,0,0,12.7,0,0,0,0,0,0,0,0,292.9
1,266.6,87.3,0,0,0,0,12.7,0,0,0,0,0,0,0,0,293.4
1,331.9,50.25,0,0,0,0,49.75,0,0,0,0,0,0,0,0,291.8
1,79.6,27.2,0,0,0,0,72.8,0,0,0,0,0,0,0,0,273.2
1,101.6,27.2,0,0,0,0,72.8,0,0,0,0,0,0,0,0,277.1
1,126.4,27.2,0,0,0,0,72.8,0,0,0,0,0,0,0,0,280
1,170.4,27.2,0,0,0,0,72.8,0,0,0,0,0,0,0,0,282.9
1,175,27.2,0,0,0,0,72.8,0,0,0,0,0,0,0,0,283.2
1,207.2,27.2,0,0,0,0,72.8,0,0,0,0,0,0,0,0,285.1
1,251.5,27.2,0,0,0,0,72.8,0,0,0,0,0,0,0,0,286.8
1,284.9,27.2,0,0,0,0,72.8,0,0,0,0,0,0,0,0,288
1,313.1,87.3,0,0,0,0,12.7,0,0,0,0,0,0,0,0,295.2
1,39,73.1,0,0,0,0,26.9,0,0,0,0,0,0,0,0,273.2
1,89.5,73.1,0,0,0,0,26.9,0,0,0,0,0,0,0,0,283.3
1,132.2,73.1,0,0,0,0,26.9,0,0,0,0,0,0,0,0,286.8
1,195.5,73.1,0,0,0,0,26.9,0,0,0,0,0,0,0,0,289.9
1,259.9,73.1,0,0,0,0,26.9,0,0,0,0,0,0,0,0,292.3
1,343.3,73.1,0,0,0,0,26.9,0,0,0,0,0,0,0,0,294.4
1,49.6,50.25,0,0,0,0,49.75,0,0,0,0,0,0,0,0,273.2
1,61.3,50.25,0,0,0,0,49.75,0,0,0,0,0,0,0,0,277.2
